,genre
tt1724597,"['music', 'drama']"
tt3031654,"['documentary', 'music', 'history']"
tt5205210,['drama']
tt4919484,['drama']
tt4838534,"['romance', 'drama', 'comedy']"
tt3283864,"['drama', 'romance', 'comedy']"
tt4682136,"['drama', 'romance', 'comedy']"
tt4637878,['drama']
tt4065212,"['romance', 'comedy']"
tt4394104,"['romance', 'drama']"
tt5278578,['documentary']
tt3317728,"['drama', 'comedy']"
tt4197642,"['drama', 'romance', 'comedy']"
tt4675370,['drama']
tt5340300,"['drama', 'adventure']"
tt4714568,['comedy']
tt5912454,"['drama', 'romance']"
tt4170344,"['documentary', 'music', 'history']"
tt4991512,"['romance', 'comedy', 'drama']"
tt5966990,['documentary']
tt4761870,"['documentary', 'comedy']"
tt5890998,"['family', 'animation']"
tt5929754,['drama']
tt6628102,['drama']
tt2392383,"['drama', 'fantasy', 'music']"
tt3121722,"['animation', 'children']"
tt5016974,"['documentary', 'history']"
tt4015500,"['drama', 'mystery']"
tt6217926,"['romance', 'drama', 'musical']"
tt5816374,"['comedy', 'drama', 'music']"
tt5457078,['drama']
tt5737862,"['comedy', 'drama']"
tt6343058,"['drama', 'comedy', 'romance']"
tt5989220,['drama']
tt5990342,"['comedy', 'romance']"
tt5467554,"['drama', 'comedy']"
tt5607714,"['romance', 'drama', 'fantasy']"
tt5067958,"['drama', 'comedy', 'thriller']"
tt7298400,"['romance', 'drama', 'crime']"
tt5339226,['drama']
tt6053948,['drama']
tt6288124,"['drama', 'comedy']"
tt6212496,['comedy']
tt6110504,"['documentary', 'comedy']"
tt4801232,"['drama', 'adventure']"
tt5884230,"['comedy', 'drama']"
tt6495526,['documentary']
tt5096846,"['romance', 'comedy', 'drama']"
tt4998222,"['music', 'drama', 'family']"
tt6969140,"['animation', 'family', 'fantasy', 'music', 'holiday']"
tt6423886,"['romance', 'comedy']"
tt6662736,['drama']
tt5473090,"['drama', 'comedy']"
tt5704748,['documentary']
tt6859352,"['drama', 'comedy']"
tt5241840,"['drama', 'comedy']"
tt2762506,"['mystery', 'western', 'thriller']"
tt5536610,"['drama', 'comedy']"
tt6150942,"['music', 'drama', 'romance']"
tt4520924,['drama']
tt4967220,"['comedy', 'romance']"
tt1922544,['drama']
tt3465026,"['comedy', 'drama', 'romance']"
tt7455754,['documentary']
tt6490394,['drama']
tt6680312,['drama']
tt6101602,['drama']
tt5430190,"['documentary', 'history', 'war']"
tt6145612,"['animation', 'music', 'family']"
tt5814530,['drama']
tt7116000,"['drama', 'documentary', 'comedy']"
tt6543652,"['drama', 'romance', 'war', 'music']"
tt6675244,['drama']
tt7260048,['drama']
tt4310688,['drama']
tt5634960,['comedy']
tt7026270,"['drama', 'romance']"
tt7544820,"['comedy', 'documentary']"
tt6939372,['comedy']
tt5117428,"['music', 'comedy', 'drama']"
tt7285748,"['comedy', 'drama', 'romance']"
tt2838568,['comedy']
tt7250378,['comedy']
tt5607810,['comedy']
tt7184124,['drama']
tt7472352,['documentary']
tt7689908,['documentary']
tt6634646,['documentary']
tt7616148,"['thriller', 'drama']"
tt6933454,['drama']
tt6263618,['drama']
tt7205938,"['comedy', 'romance']"
tt7422552,"['comedy', 'drama']"
tt6601502,['drama']
tt4472096,['documentary']
tt6271806,['drama']
tt7738450,"['drama', 'comedy']"
tt5451118,"['drama', 'romance', 'comedy']"
tt9738716,"['drama', 'romance', 'western']"
tt7316358,['drama']
tt6705860,['drama']
tt8139850,['documentary']
tt5424228,['documentary']
tt6029778,"['documentary', 'comedy', 'music']"
tt7647840,"['drama', 'comedy']"
tt5073756,['drama']
tt8323120,['drama']
tt7690554,['mystery']
tt8359816,['drama']
tt6063648,['drama']
tt8529134,"['drama', 'mystery']"
tt8758548,"['documentary', 'comedy']"
tt8902978,"['drama', 'romance']"
tt7422822,['comedy']
tt8430598,"['drama', 'thriller', 'mystery']"
tt8732914,"['family', 'romance', 'holiday']"
tt9138170,"['drama', 'comedy']"
tt8863066,['documentary']
tt2033461,['comedy']
tt7033192,['drama']
tt8856090,['comedy']
tt9358160,['drama']
tt4169146,"['comedy', 'drama']"
tt9217716,"['comedy', 'holiday']"
tt8493776,"['comedy', 'drama', 'romance']"
tt9358084,"['documentary', 'comedy']"
tt8567342,['drama']
tt9626278,['drama']
tt9577852,"['documentary', 'music']"
tt9647768,"['crime', 'drama', 'thriller']"
tt8484012,['comedy']
tt9016016,"['comedy', 'drama']"
tt9120416,"['drama', 'romance']"
tt8987558,['drama']
tt9602666,['documentary']
tt6492186,['comedy']
tt8711274,['documentary']
tt5938950,"['documentary', 'music']"
tt5249994,"['comedy', 'romance']"
tt10215424,"['documentary', 'music']"
tt3227442,"['drama', 'romance']"
tt7772582,['drama']
tt8637440,['comedy']
tt9801736,['drama']
tt5117326,['comedy']
tt10011448,['documentary']
tt8115798,['comedy']
tt10274814,"['documentary', 'history']"
tt6164254,['drama']
tt10195976,"['romance', 'drama']"
tt8855960,"['comedy', 'romance']"
tt11392114,"['documentary', 'drama']"
tt5863216,['drama']
tt7083870,"['documentary', 'history', 'war']"
tt9011040,"['comedy', 'drama', 'romance']"
tt6353976,"['drama', 'romance']"
tt9386648,['drama']
tt8922118,['drama']
tt8372368,['documentary']
tt5982922,"['comedy', 'romance']"
tt6842770,"['drama', 'romance']"
tt6159156,"['comedy', 'drama', 'romance']"
tt7955022,['comedy']
tt5243476,"['documentary', 'music']"
tt11618536,"['comedy', 'drama', 'romance']"
tt9202550,"['thriller', 'horror']"
tt10949778,"['thriller', 'crime']"
tt11225626,"['drama', 'comedy', 'romance']"
tt5740308,"['drama', 'romance']"
tt5215462,['documentary']
tt9902160,['drama']
tt11388406,['drama']
tt11262098,['documentary']
tt11394180,['documentary']
tt6695752,['drama']
tt5948508,"['comedy', 'romance']"
tt8630154,['drama']
tt7174660,['drama']
tt5198890,"['drama', 'thriller', 'crime']"
tt6852672,['drama']
tt7525792,"['comedy', 'drama']"
tt8574722,['documentary']
tt11867884,"['comedy', 'romance']"
tt6462958,"['comedy', 'romance']"
tt11236228,"['comedy', 'drama']"
tt12312024,"['documentary', 'war']"
tt7150126,['romance']
tt7868082,['drama']
tt7830014,"['drama', 'mystery', 'thriller']"
tt8860792,['thriller']
tt1914388,['documentary']
tt13318052,"['romance', 'comedy', 'holiday']"
tt10004368,['drama']
tt8466970,['comedy']
tt13172796,['comedy']
tt6160448,"['comedy', 'drama']"
tt13482828,"['drama', 'romance']"
tt11650404,['comedy']
tt6685476,['drama']
tt11738830,"['thriller', 'comedy', 'horror']"
tt8689270,"['drama', 'romance']"
tt9690328,['drama']
tt9820628,"['comedy', 'drama']"
tt12280566,"['drama', 'romance']"
tt11041106,['drama']
tt2725076,['drama']
tt10896634,"['romance', 'comedy', 'fantasy']"
tt8925546,"['comedy', 'drama', 'romance']"
tt13157722,"['drama', 'romance']"
tt13650540,"['science-fiction', 'romance', 'comedy']"
tt10919362,"['comedy', 'drama', 'romance', 'holiday']"
tt11188010,"['drama', 'romance']"
tt6981064,"['comedy', 'thriller', 'crime']"
tt12791888,['drama']
tt11492176,"['comedy', 'drama']"
tt14031338,"['drama', 'comedy', 'romance']"
tt11188422,"['documentary', 'comedy']"
tt14034966,"['drama', 'romance']"
tt11667868,"['comedy', 'drama']"
tt9071456,['comedy']
tt13772442,"['comedy', 'romance', 'drama']"
tt14077696,['drama']
tt8946942,"['comedy', 'drama']"
tt7520594,['drama']
tt14673560,"['comedy', 'drama']"
tt11599576,"['drama', 'comedy']"
tt4871342,"['drama', 'comedy', 'romance']"
tt13691036,"['comedy', 'romance']"
tt15078804,['comedy']
tt13659904,['comedy']
tt15140278,"['drama', 'romance', 'comedy']"
tt10037934,"['comedy', 'drama']"
tt15364972,"['thriller', 'drama']"
tt16047670,"['comedy', 'romance', 'drama']"
tt15316422,"['comedy', 'romance', 'drama']"
tt15565510,"['comedy', 'romance', 'drama']"
tt14552222,"['drama', 'music']"
tt4664346,"['adventure', 'romance', 'drama']"
tt15439196,"['documentary', 'history']"
tt7466908,"['drama', 'romance', 'comedy']"
tt11346000,['documentary']
tt16233952,"['comedy', 'romance', 'holiday', 'drama']"
tt15109082,['drama']
tt13197812,"['comedy', 'romance', 'drama']"
tt16412396,"['documentary', 'drama']"
tt2542852,"['comedy', 'drama']"
tt19853698,"['comedy', 'romance', 'music']"
tt12392896,"['comedy', 'drama', 'romance']"
tt15432804,"['comedy', 'romance']"
tt3468380,"['romance', 'comedy', 'drama']"
tt20330434,"['mystery', 'comedy', 'crime', 'drama']"
tt14913282,"['comedy', 'drama']"
tt21027780,"['drama', 'comedy', 'romance']"
tt24517832,['documentary']
tt21816824,['documentary']
tt13650742,"['drama', 'comedy']"
tt26443107,"['drama', 'comedy']"
tt22409818,"['romance', 'music', 'drama']"
tt19719836,['drama']
tt27649527,"['comedy', 'romance']"
tt31727947,['romance']
tt0235073,"['action', 'drama']"
tt6878820,"['comedy', 'romance', 'fantasy', 'musical', 'music', 'horror']"
tt9882084,"['documentary', 'music']"
tt9766166,"['romance', 'musical', 'fantasy']"
tt15000314,"['fantasy', 'action', 'adventure', 'donghua']"
tt14301252,"['comedy', 'musical', 'science-fiction', 'fantasy', 'family', 'music']"
tt4081630,"['comedy', 'romance']"
tt1777606,"['romance', 'comedy', 'drama']"
tt15766576,"['documentary', 'music']"
tt15763882,"['comedy', 'music']"
tt9603082,"['drama', 'music']"
tt26675252,"['documentary', 'music']"
tt16711670,['comedy']
tt31215078,[]
tt0073440,"['drama', 'music', 'comedy']"
tt15165236,"['drama', 'romance']"
tt0185125,"['comedy', 'drama']"
tt0275491,"['drama', 'crime']"
tt0053198,['drama']
tt0046268,"['adventure', 'drama', 'thriller']"
tt0057345,"['drama', 'romance']"
tt0061395,"['drama', 'romance']"
tt0053168,"['crime', 'drama']"
tt0031885,"['comedy', 'drama', 'romance']"
tt0028950,"['drama', 'history', 'war']"
tt0019254,"['drama', 'history']"
tt0042804,['drama']
tt0045274,['drama']
tt0057091,['drama']
tt0061996,['drama']
tt0056663,['drama']
tt0064285,"['drama', 'history']"
tt0055032,"['drama', 'romance']"
tt0070460,"['comedy', 'drama']"
tt0092593,"['drama', 'war']"
tt0054389,"['crime', 'drama', 'thriller']"
tt0073114,"['drama', 'history', 'romance']"
tt0059592,"['drama', 'romance', 'crime']"
tt0044741,['drama']
tt0093412,"['comedy', 'drama', 'thriller', 'romance']"
tt0095675,"['comedy', 'drama']"
tt0055601,['drama']
tt0060675,"['drama', 'romance']"
tt0074991,"['drama', 'mystery', 'thriller']"
tt0062229,"['crime', 'thriller']"
tt0083922,"['drama', 'fantasy', 'mystery']"
tt0058450,"['drama', 'romance', 'musical']"
tt0091495,"['drama', 'thriller']"
tt0058898,"['drama', 'mystery', 'science-fiction']"
tt0057869,"['crime', 'drama', 'comedy']"
tt0060304,"['comedy', 'drama']"
tt0062480,['comedy']
tt0913425,"['drama', 'thriller', 'romance']"
tt0054248,"['drama', 'romance']"
tt0126250,"['comedy', 'drama']"
tt0112913,"['action', 'romance', 'crime']"
tt0119196,['thriller']
tt0077588,"['horror', 'science-fiction', 'thriller']"
tt0076451,"['drama', 'music', 'romance']"
tt0077838,"['documentary', 'music']"
tt0378793,['drama']
tt0049902,"['drama', 'thriller']"
tt0233687,"['documentary', 'drama']"
tt0071115,"['drama', 'romance', 'comedy']"
tt0349416,"['comedy', 'drama']"
tt0078754,['drama']
tt0058946,"['drama', 'history', 'war']"
tt0118845,"['drama', 'romance']"
tt0090098,['comedy']
tt0047445,['drama']
tt0091860,"['crime', 'drama', 'thriller']"
tt0070698,"['thriller', 'horror', 'mystery']"
tt0068309,"['crime', 'drama']"
tt0083717,"['drama', 'romance']"
tt0082970,"['drama', 'history']"
tt0065492,"['fantasy', 'comedy']"
tt0056732,"['comedy', 'drama', 'fantasy']"
tt0068732,"['horror', 'mystery', 'thriller']"
tt0086355,['drama']
tt1183923,['drama']
tt0087722,"['drama', 'mystery', 'thriller']"
tt0055572,"['comedy', 'drama', 'romance']"
tt0082220,"['crime', 'drama', 'mystery', 'thriller']"
tt0072274,"['crime', 'drama', 'romance']"
tt0090209,"['crime', 'drama', 'comedy']"
tt0071269,"['comedy', 'drama']"
tt0066491,['drama']
tt0059719,"['comedy', 'drama']"
tt0050634,"['drama', 'romance', 'war']"
tt0075612,['drama']
tt0085180,"['crime', 'drama']"
tt0074254,"['comedy', 'western']"
tt0066989,"['drama', 'romance']"
tt0063803,"['drama', 'romance']"
tt0028445,"['drama', 'romance', 'comedy']"
tt0079770,['science-fiction']
tt0043972,"['drama', 'romance']"
tt0078481,"['comedy', 'drama']"
tt0108000,"['drama', 'romance']"
tt0059616,"['drama', 'history']"
tt0093349,"['comedy', 'drama']"
tt0088074,['drama']
tt0054177,"['drama', 'romance']"
tt0335013,"['drama', 'music', 'romance']"
tt0100873,['drama']
tt0091504,['documentary']
tt0086377,"['drama', 'war']"
tt0083745,['drama']
tt0089160,"['drama', 'romance']"
tt0076299,"['thriller', 'mystery', 'drama']"
tt0092646,['comedy']
tt0079710,"['comedy', 'romance', 'musical']"
tt4266638,['drama']
tt2062700,"['drama', 'romance', 'music']"
tt5770620,"['comedy', 'romance', 'drama']"
tt27449259,"['mystery', 'drama', 'thriller']"
tt0768835,['documentary']
tt12536294,"['drama', 'history']"
tt0117880,"['action', 'adventure', 'science-fiction']"
tt14024448,['documentary']
tt1127896,"['comedy', 'drama', 'music']"
tt3417854,"['crime', 'comedy', 'action']"
tt11651894,['drama']
tt11657388,"['drama', 'thriller']"
tt11651946,['drama']
tt11657402,['drama']
tt27000929,['comedy']
tt0404030,"['comedy', 'drama']"
tt0469754,['comedy']
tt0435670,"['fantasy', 'thriller', 'mystery']"
tt0386504,"['crime', 'drama']"
tt0253126,"['action', 'comedy', 'crime']"
tt0166396,['comedy']
tt0298845,['drama']
tt0294594,"['horror', 'thriller']"
tt0324554,"['drama', 'mystery', 'thriller', 'romance']"
tt0091223,"['comedy', 'horror', 'fantasy']"
tt0815178,"['drama', 'mystery', 'thriller']"
tt0218864,"['comedy', 'romance']"
tt0401244,"['comedy', 'romance']"
tt0988849,"['crime', 'drama', 'horror', 'thriller']"
tt0455584,"['science-fiction', 'thriller', 'action']"
tt0207524,"['comedy', 'drama']"
tt0406650,"['comedy', 'drama']"
tt0381505,['comedy']
tt0110759,['comedy']
tt0486572,"['comedy', 'romance']"
tt0305999,['comedy']
tt0452660,"['comedy', 'crime', 'drama']"
tt0120536,"['comedy', 'thriller']"
tt0889606,['thriller']
tt0312409,"['comedy', 'thriller']"
tt0111732,"['drama', 'comedy']"
tt0288439,"['drama', 'thriller']"
tt0473709,['comedy']
tt1171226,['comedy']
tt0327643,"['comedy', 'romance']"
tt0207161,"['comedy', 'family', 'romance']"
tt0194368,"['comedy', 'crime', 'romance']"
tt0462219,"['comedy', 'drama', 'romance']"
tt1020543,"['action', 'comedy', 'horror', 'science-fiction']"
tt0090655,"['horror', 'mystery']"
tt0436546,"['comedy', 'romance']"
tt0117091,"['comedy', 'drama']"
tt0081480,"['comedy', 'romance']"
tt0468547,"['science-fiction', 'thriller']"
tt0219224,['drama']
tt0097613,"['crime', 'mystery', 'thriller', 'comedy']"
tt1381505,"['comedy', 'drama']"
tt1566601,['comedy']
tt1196204,"['comedy', 'drama']"
tt0120836,"['comedy', 'romance']"
tt1050002,"['comedy', 'romance', 'drama']"
tt0075462,"['horror', 'thriller', 'drama']"
tt0177650,['comedy']
tt0762096,"['horror', 'thriller']"
tt0113211,"['comedy', 'drama', 'family']"
tt1481572,"['comedy', 'romance', 'drama']"
tt0238463,['science-fiction']
tt1594562,"['horror', 'thriller']"
tt1715873,"['drama', 'comedy']"
tt0123976,['comedy']
tt0435719,['drama']
tt1636539,"['comedy', 'romance']"
tt1107319,"['comedy', 'drama']"
tt1838571,"['comedy', 'horror']"
tt1441952,"['drama', 'romance', 'comedy']"
tt0197042,['comedy']
tt0109490,"['romance', 'comedy']"
tt1990181,"['action', 'thriller', 'crime', 'mystery']"
tt1791614,"['comedy', 'drama']"
tt1979283,['comedy']
tt1631707,"['mystery', 'science-fiction', 'thriller']"
tt1221207,['comedy']
tt1937388,"['drama', 'action', 'thriller']"
tt1995341,['comedy']
tt0432986,"['drama', 'thriller', 'crime']"
tt0181592,['comedy']
tt0469021,['comedy']
tt1826590,"['comedy', 'romance']"
tt0100529,['science-fiction']
tt0122670,['comedy']
tt3266284,"['crime', 'drama', 'mystery', 'thriller']"
tt1708135,"['drama', 'history']"
tt2872518,"['drama', 'fantasy']"
tt2586118,['drama']
tt4978274,"['drama', 'romance', 'crime']"
tt5133308,"['thriller', 'crime']"
tt6205872,"['thriller', 'horror', 'comedy']"
tt6433880,"['horror', 'comedy', 'musical', 'fantasy']"
tt3203528,"['thriller', 'crime', 'horror']"
tt1545696,['drama']
tt8722346,"['drama', 'romance', 'crime']"
tt8228538,"['comedy', 'drama']"
tt7831358,"['thriller', 'comedy', 'horror']"
tt11535228,"['drama', 'action', 'thriller']"
tt10515526,['comedy']
tt10243992,"['drama', 'crime']"
tt11307814,"['thriller', 'horror']"
tt4028464,"['horror', 'drama', 'fantasy']"
tt11307724,"['drama', 'thriller', 'horror']"
tt10418846,"['horror', 'thriller', 'mystery']"
tt11460992,"['thriller', 'drama']"
tt7645334,"['comedy', 'science-fiction', 'drama']"
tt8002382,"['thriller', 'drama', 'mystery', 'crime']"
tt13733780,"['comedy', 'thriller', 'mystery']"
tt13445076,"['action', 'drama', 'war']"
tt15791136,"['western', 'crime', 'drama']"
tt12648266,"['drama', 'thriller']"
tt16424988,"['thriller', 'crime']"
tt17220590,"['horror', 'thriller', 'action']"
tt11908172,"['crime', 'comedy']"
tt14866108,"['drama', 'history']"
tt22297828,"['thriller', 'crime']"
tt18376308,"['horror', 'drama', 'mystery', 'thriller']"
tt19406606,"['science-fiction', 'fantasy', 'thriller']"
tt27619382,"['horror', 'comedy', 'holiday']"
tt2217699,['horror']
tt26342662,"['science-fiction', 'horror']"
tt27403986,"['drama', 'thriller']"
tt5656994,"['science-fiction', 'horror']"
tt3145422,"['drama', 'fantasy', 'science-fiction']"
tt11803064,['horror']
tt21214842,['fantasy']
tt1640459,"['action', 'thriller', 'crime']"
tt0000417,"['adventure', 'science-fiction']"
tt0078503,['horror']
tt0189998,"['drama', 'horror']"
tt0155753,"['comedy', 'family', 'holiday']"
tt0283054,"['comedy', 'science-fiction', 'family']"
tt0079807,['comedy']
tt0095925,"['horror', 'fantasy']"
tt0364376,"['horror', 'fantasy', 'comedy']"
tt1326167,['comedy']
tt1316037,"['thriller', 'romance', 'horror']"
tt0399237,['comedy']
tt1717578,['comedy']
tt1633175,['documentary']
tt0420128,['drama']
tt0130236,"['action', 'crime', 'comedy', 'thriller']"
tt0350022,"['comedy', 'family', 'fantasy']"
tt0481297,['horror']
tt2214596,['comedy']
tt1560653,"['fantasy', 'science-fiction', 'thriller']"
tt0282223,"['family', 'comedy', 'holiday']"
tt1373384,[]
tt0249516,"['action', 'animation', 'comedy', 'family', 'adventure']"
tt0299739,"['documentary', 'reality']"
tt2204371,['documentary']
tt1674047,"['horror', 'thriller']"
tt2332623,"['drama', 'fantasy']"
tt1385956,['documentary']
tt3345310,"['family', 'special-interest']"
tt2193698,['documentary']
tt3958494,['comedy']
tt2974050,"['family', 'comedy', 'crime']"
tt2141773,"['animation', 'comedy', 'fantasy', 'adventure']"
tt4537842,['comedy']
tt5161502,['documentary']
tt3270538,['documentary']
tt5680368,"['comedy', 'horror']"
tt4325400,['documentary']
tt2721744,"['documentary', 'history']"
tt5151716,['documentary']
tt5905842,"['animation', 'science-fiction']"
tt6173902,"['action', 'animation', 'fantasy', 'science-fiction', 'superhero']"
tt5807512,"['comedy', 'animation', 'family']"
tt6461568,"['science-fiction', 'animation']"
tt3828166,['documentary']
tt6391406,['documentary']
tt6664120,['comedy']
tt6714534,['documentary']
tt6720442,['comedy']
tt6794424,"['documentary', 'history']"
tt2405310,['comedy']
tt6932742,"['science-fiction', 'animation', 'comedy', 'drama']"
tt7527030,['animation']
tt7136550,['comedy']
tt6981046,['documentary']
tt7389366,"['documentary', 'crime']"
tt7597014,"['science-fiction', 'animation']"
tt15554566,"['animation', 'science-fiction', 'drama']"
tt13644656,"['fantasy', 'war', 'animation']"
tt8086474,"['science-fiction', 'animation']"
tt8196068,"['thriller', 'science-fiction', 'drama']"
tt1174122,"['science-fiction', 'adventure']"
tt8075256,"['comedy', 'music']"
tt8647924,"['documentary', 'history']"
tt16351432,"['fantasy', 'science-fiction']"
tt9033444,"['fantasy', 'comedy']"
tt9060534,['comedy']
tt9769808,"['action', 'science-fiction']"
tt10622136,"['animation', 'comedy', 'family', 'adventure', 'fantasy', 'mystery', 'horror']"
tt13231302,[]
tt12005998,['documentary']
tt12566792,['drama']
tt12326774,"['action', 'animation', 'comedy']"
tt20240228,"['animation', 'comedy', 'fantasy', 'history']"
tt16364430,"['science-fiction', 'animation']"
tt10773654,['documentary']
tt13380640,[]
tt12826806,['documentary']
tt14505430,['documentary']
tt14578676,"['science-fiction', 'documentary']"
tt10322274,['documentary']
tt7509560,"['documentary', 'comedy']"
tt14408062,[]
tt14408006,"['action', 'comedy']"
tt16103222,[]
tt17162620,['documentary']
tt19781688,"['animation', 'drama']"
tt17663790,"['animation', 'comedy']"
tt7686464,"['drama', 'fantasy', 'science-fiction']"
tt21919270,"['adventure', 'mystery', 'comedy', 'animation', 'family']"
tt22050660,['comedy']
tt22050574,['comedy']
tt0113799,"['anime', 'action', 'adventure', 'fantasy', 'science-fiction']"
tt23901664,['animation']
tt24082346,"['holiday', 'animation', 'family', 'comedy']"
tt27141610,['comedy']
tt27052911,['comedy']
tt27658815,"['animation', 'family', 'science-fiction', 'comedy']"
tt28741830,['comedy']
tt29119788,['documentary']
tt29867137,['comedy']
tt2234429,"['action', 'thriller', 'superhero']"
tt1552088,['horror']
tt0466391,"['action', 'science-fiction']"
tt1933522,"['fantasy', 'science-fiction', 'documentary']"
tt4937564,"['thriller', 'drama', 'mystery']"
tt7083526,['drama']
tt1213574,['comedy']
tt1411248,['documentary']
tt3306776,"['action', 'superhero', 'fantasy', 'anime']"
tt3838728,['drama']
tt4580550,"['horror', 'thriller']"
tt10736506,"['anime', 'action', 'romance', 'fantasy']"
tt7176054,"['science-fiction', 'adventure']"
tt6172666,"['comedy', 'fantasy', 'action']"
tt10548944,"['superhero', 'action', 'animation']"
tt9783778,"['adventure', 'fantasy']"
tt4205718,"['horror', 'science-fiction', 'thriller']"
tt14450978,['science-fiction']
tt0297741,"['action', 'comedy']"
tt5871080,"['action', 'crime']"
tt0138078,"['horror', 'comedy', 'thriller']"
tt1134629,"['comedy', 'drama', 'romance']"
tt0449061,"['drama', 'romance']"
tt0279778,"['comedy', 'drama']"
tt0118768,['drama']
tt0875034,"['drama', 'music', 'romance']"
tt0091578,"['drama', 'romance', 'comedy']"
tt0119906,"['action', 'crime', 'drama', 'thriller']"
tt0850253,"['action', 'drama']"
tt0819714,"['drama', 'history', 'romance']"
tt1201984,['documentary']
tt1083845,['drama']
tt0176326,"['drama', 'thriller']"
tt1405412,"['action', 'adventure', 'science-fiction', 'thriller']"
tt0402115,"['comedy', 'drama', 'romance']"
tt0206917,"['drama', 'music', 'romance', 'war']"
tt0112438,"['drama', 'thriller']"
tt0117791,"['drama', 'romance']"
tt1686782,"['drama', 'romance']"
tt1134828,"['comedy', 'mystery', 'thriller']"
tt1194577,['drama']
tt2165933,"['family', 'music', 'musical']"
tt1247690,['drama']
tt2055765,"['comedy', 'drama', 'romance']"
tt2511428,"['crime', 'drama', 'thriller']"
tt2518788,['documentary']
tt2466684,"['comedy', 'drama']"
tt3202500,"['drama', 'history']"
tt3059638,"['comedy', 'romance']"
tt1503714,['thriller']
tt3750942,"['drama', 'music', 'romance']"
tt2210769,"['comedy', 'fantasy', 'romance']"
tt2477930,['drama']
tt3031966,"['comedy', 'music', 'romance']"
tt3678980,['documentary']
tt3257610,['thriller']
tt4935200,"['mystery', 'drama', 'history', 'crime']"
tt4218538,['comedy']
tt4975280,"['thriller', 'drama', 'crime']"
tt4964310,"['romance', 'adventure', 'drama', 'history']"
tt6212476,"['comedy', 'music']"
tt6141656,"['drama', 'comedy']"
tt8529512,['drama']
tt6190456,"['crime', 'thriller']"
tt8265174,"['drama', 'comedy']"
tt10199914,['drama']
tt6668212,['documentary']
tt10735686,['drama']
tt21106646,"['drama', 'romance']"
tt13400142,"['drama', 'thriller']"
tt20672356,"['history', 'drama']"
tt3147312,"['drama', 'thriller']"
tt7439064,"['drama', 'history', 'action']"
tt9204204,"['science-fiction', 'drama']"
tt2573372,"['science-fiction', 'drama', 'thriller', 'horror']"
tt8664988,"['action', 'adventure', 'fantasy', 'science-fiction']"
tt0470705,"['horror', 'thriller', 'drama']"
tt0116353,"['action', 'drama', 'thriller']"
tt0118564,"['drama', 'mystery', 'crime']"
tt1525890,"['horror', 'mystery', 'thriller']"
tt1748207,"['drama', 'mystery', 'science-fiction', 'thriller']"
tt3745906,"['science-fiction', 'thriller', 'horror']"
tt3289728,"['drama', 'science-fiction', 'romance']"
tt2674430,"['drama', 'science-fiction', 'thriller']"
tt2580382,"['drama', 'science-fiction', 'thriller']"
tt4291590,"['drama', 'mystery', 'horror']"
tt2503954,"['thriller', 'mystery', 'drama', 'crime']"
tt0825283,"['action', 'adventure', 'comedy', 'fantasy', 'science-fiction', 'thriller']"
tt3171176,"['thriller', 'science-fiction', 'action']"
tt3503460,"['science-fiction', 'drama']"
tt4054654,"['crime', 'drama', 'thriller']"
tt4670016,"['thriller', 'horror']"
tt4073890,"['science-fiction', 'action']"
tt4054004,['science-fiction']
tt5327922,"['fantasy', 'adventure', 'action']"
tt4526546,"['thriller', 'drama']"
tt4694518,"['thriller', 'drama', 'science-fiction']"
tt4244162,"['thriller', 'action', 'science-fiction']"
tt5345298,"['horror', 'thriller']"
tt5770430,"['animation', 'family']"
tt6333064,['documentary']
tt5238240,"['action', 'adventure', 'comedy', 'family', 'fantasy', 'history']"
tt6608034,['comedy']
tt3412738,"['thriller', 'drama']"
tt2776878,"['drama', 'war']"
tt2582784,"['drama', 'comedy']"
tt5457484,['horror']
tt3547306,"['action', 'crime', 'drama', 'thriller']"
tt7895904,"['horror', 'thriller']"
tt7278824,"['history', 'drama']"
tt5834410,"['action', 'animation', 'adventure', 'family', 'fantasy']"
tt10324122,"['fantasy', 'action', 'adventure', 'comedy']"
tt3827540,"['action', 'adventure', 'science-fiction']"
tt7498092,['science-fiction']
tt8318284,"['action', 'adventure', 'history']"
tt6714558,['horror']
tt11540468,"['thriller', 'science-fiction', 'mystery']"
tt11908982,"['horror', 'thriller', 'fantasy']"
tt0032551,['drama']
tt0460989,"['drama', 'war']"
tt0097438,"['action', 'crime', 'thriller']"
tt0376968,['drama']
tt0796302,['drama']
tt0283084,"['drama', 'fantasy', 'romance', 'family']"
tt1087842,"['action', 'adventure', 'drama', 'horror', 'science-fiction', 'thriller']"
tt0116360,"['documentary', 'music']"
tt0106936,"['action', 'adventure', 'comedy']"
tt1032819,['drama']
tt0110758,['music']
tt0451998,"['action', 'science-fiction']"
tt0119937,"['drama', 'romance']"
tt1254947,['comedy']
tt0381940,"['mystery', 'science-fiction', 'thriller']"
tt1397498,"['drama', 'history']"
tt0932669,"['drama', 'thriller']"
tt1679332,"['animation', 'science-fiction']"
tt0102709,"['horror', 'science-fiction', 'thriller']"
tt0126456,"['horror', 'comedy']"
tt2063013,"['drama', 'history']"
tt2567712,['drama']
tt2693664,"['action', 'drama', 'science-fiction', 'western']"
tt2488778,"['drama', 'western']"
tt3081268,"['crime', 'horror', 'science-fiction']"
tt3399896,"['science-fiction', 'thriller', 'fantasy']"
tt0376479,"['drama', 'crime']"
